"car_ids","market_ids","make","model","firm_ids","Genmodel_ID","Viz1","Viz2","Viz3","Viz4","Viz5","Viz6","Viz7","Viz8","Viz9","Viz10","Viz11","Viz12","Viz13","Viz14","Viz15","Viz16","Viz17","Viz18","Viz19","Viz20","clustering_ids","shares","quantity","trend","prices","mpg","hp","Gas_emission","wt","len","wid","Engine_size","Fuel_Type","hpwt","eswt","space","mpd","region","demand_instruments0","demand_instruments1","demand_instruments2","demand_instruments3","log_s_s0"
"92_3_2016",2016,"Toyota","Auris",23,"92_3",-0.649866873,0.064549026,-1.613879533,0.711012356,-0.623577565,0.894497262,-1.316273595,1.370483429,0.993496743,0.637387883,-0.937264507,-2.827159056,-0.608413278,0.706156084,1.508999815,0.903173278,0.057019241,-0.162431503,-0.335154388,0.518355308,520,0.000553285,14.999,8,16.610465,5.1,97,1.28,272.27057,4330,1760,1329,"Petrol",0.356263256803701,0.488117389991875,1.18122763817754,1.0225542057379,"Japan",0.438968628656249,30.5574,10.7254808414445,239.2636,-7.40736832150235
"92_3_2017",2017,"Toyota","Auris",23,"92_3",0.721523856,0.307629333,-1.985302915,0.688543536,1.10722037,0.125517657,-0.468598664,0.905627876,-0.389501283,1.178999978,-0.847584377,-1.082570863,-0.053851488,0.390012668,-2.275931273,0.79626477,0.10317841,0.70071992,-1.038112089,1.213224934,520,0.000475134,12.936,9,17.05583,5.1,97,1.28,272.27057,4330,1760,1329,"Petrol",0.356263256803701,0.488117389991875,1.18122763817754,0.92328727700362,"Japan",0.383133134130648,32.5958,9.78350876541791,238.8293,-7.56807417360176
"92_30_2008",2008,"Toyota","Prius",23,"92_30",0.660173281,0.260237939,0.789945914,0.320932402,-0.635442837,-1.795269961,0.577162039,-0.465764802,0.983800224,-0.39516407,-1.066690978,-1.682339515,0.113178585,-1.044548303,0.148473409,0.053066623,-0.149491242,-0.472944281,-1.006128607,-0.652572264,521,0.000277527,7.181,0,15.546685,6.5,76,1.04,286.6006,4450,1725,1497,"Petrol/Electric Hybrid",0.265177393208528,0.522329681096271,1.18982241464943,1.57765505748193,"Japan",0.544258030804045,79.27,12.4466500221507,1718.95,-8.13070669829332
"92_30_2009",2009,"Toyota","Prius",23,"92_30",-0.144352774,-0.21657554,-0.055726377,1.538092472,0.616591255,0.196732665,1.208644252,0.038449996,1.26874811,-1.447299398,0.86481385,-0.573203434,-2.852492122,0.940745435,-0.359729343,0.456772533,0.104124742,0.261397663,1.874446249,1.41426276,521,0.000261309,6.805,1,15.89543,6.5,76,1.04,286.6006,4450,1725,1497,"Petrol/Electric Hybrid",0.265177393208528,0.522329681096271,1.18982241464943,1.65780531926864,"Japan",0.535615995402357,72.98,14.2811833000093,1697.44,-8.18814651390761
"92_30_2010",2010,"Toyota","Prius",23,"92_30",-0.179128078,0.668906516,1.018785275,-0.575169946,-0.676924766,0.41992231,-0.126343303,0.700043668,0.642909609,-0.547530357,1.987558611,1.173667566,-1.466832855,0.431309921,-0.869229772,0.761209407,-0.769887214,1.197223429,-0.232674849,-0.833768068,521,0.000353697,9.281,2,19.66353,7.2,134,0.89,302.03294,4460,1745,1798,"Petrol/Electric Hybrid",0.443660217988144,0.595299307419913,1.20632221546876,1.51543551489821,"Japan",0.257512229572038,101.18,5.33064724785401,2075.7069,-7.88190667156594
"92_30_2011",2011,"Toyota","Prius",23,"92_30",-1.958705364,-1.239458782,1.10882364,-1.598969153,-1.49230732,0.450457568,-0.893210885,-0.381475603,0.486898465,0.42794761,1.892366552,-1.022581118,0.860649357,-0.382143612,-1.065311157,0.566771726,0.472072271,-1.243805555,-0.755930055,-0.078633831,521,0.000241698,6.383,3,20.54333,7.2,134,0.89,302.03294,4460,1745,1798,"Petrol/Electric Hybrid",0.443660217988144,0.595299307419913,1.20632221546876,1.27103398330198,"Japan",0.0752516533851407,60.12,5.5781988268554,1783.4069,-8.26406615820914
"92_30_2012",2012,"Toyota","Prius",23,"92_30",-0.227873021,-1.439306754,0.992746415,-0.030795432,0.804936525,2.800172631,-1.662927937,-0.325386032,0.567296241,2.429801765,1.538358661,-0.53126435,-0.526013841,0.204594639,-1.727502748,0.661872664,-1.432506619,-1.593614152,-1.900842618,0.241984309,521,0.000230579,6.138,4,21.137195,7.2,134,0.89,302.03294,4460,1745,1798,"Petrol/Electric Hybrid",0.443660217988144,0.595299307419913,1.20632221546876,1.2140591294802,"Japan",0.195271457495188,101.3061,6.33106281494012,1723.4956,-8.30613990200956
"92_30_2013",2013,"Toyota","Prius",23,"92_30",-2.42639216,-0.541002954,0.918980752,1.069272282,-1.363509898,1.006683591,0.764386718,1.999787022,0.852939707,-0.763107133,0.977569438,0.442404538,-0.01028959,0.213423382,-1.260019075,-0.257493342,-0.635196613,0.145361265,-0.81524968,0.056428573,521,0.000218618,5.829,5,21.665075,7.2,134,0.89,302.03294,4460,1745,1798,"Petrol/Electric Hybrid",0.443660217988144,0.595299307419913,1.20632221546876,1.1970882042481,"Japan",0.197868611382522,91.4961,5.81858623850458,1602.8356,-8.34993986401864
"92_30_2014",2014,"Toyota","Prius",23,"92_30",-1.031520982,0.368849268,-1.847151895,-0.945712431,0.238967794,0.082937839,0.342462891,0.822090818,-0.318416544,0.938805515,-0.331111846,2.369546092,-1.397784571,0.671984401,-1.833851052,0.981473176,0.429328268,-1.252644028,-0.670813565,-0.333667867,521,0.000258996,6.924,6,21.995,7.2,134,0.89,302.03294,4460,1745,1798,"Petrol/Electric Hybrid",0.443660217988144,0.595299307419913,1.20632221546876,1.24300442405526,"Japan",0.20265883002004,84.2061,6.7029110105034,1496.6586,-8.17330834942183
"92_30_2015",2015,"Toyota","Prius",23,"92_30",0.515429118,-0.440484744,-1.48779087,0.37013936,-1.449482412,1.196793197,-1.25803585,-1.407090936,-0.001235171,0.263534692,-1.936503888,0.213933136,0.809480741,1.245444902,3.235852152,1.318721195,-0.061813757,0.052439002,2.267242693,0.888019162,521,0.000188124,5.088,7,21.995,7.2,134,0.89,302.03294,4460,1745,1798,"Petrol/Electric Hybrid",0.443660217988144,0.595299307419913,1.20632221546876,1.42642085964704,"Japan",0.202290249613499,88.6481,7.54581269069073,1433.8884,-8.48779725396003
"92_30_2016",2016,"Toyota","Prius",23,"92_30",-0.489178335,0.066032284,0.764515771,-0.908738543,0.918105278,0.565478842,0.075301189,3.538611356,-1.693087383,-1.474133156,-1.23415489,-0.372450207,-0.96295299,-0.124719111,1.113899625,-0.443266846,2.281596714,1.08654056,0.812141901,2.712669939,521,0.000211406,5.731,8,24.31905,6.73,120,0.78,303.13525,4540,1760,1798,"Petrol/Electric Hybrid",0.395862902780195,0.593134582665658,1.23851581462495,1.34937054992472,"Japan",0.315499676303192,61.0547,8.98836290693815,1008.5747,-8.36946110572487
"92_30_2017",2017,"Toyota","Prius",23,"92_30",-0.479693293,-2.744548624,0.566713238,-0.444270196,1.134861029,0.514652134,0.31599321,1.128487692,0.223963986,-1.685999891,-0.276361141,-1.409412751,1.422191958,-0.474266912,1.342331562,-1.47770784,0.967539206,-0.169131775,-0.777694893,1.143255035,521,0.000181775,4.949,9,24.9711,6.73,120,0.78,303.13525,4540,1760,1798,"Petrol/Electric Hybrid",0.395862902780195,0.593134582665658,1.23851581462495,1.21837713220282,"Japan",0.266899322933918,54.8779,8.21260656331881,1031.7591,-8.52890138457924
"92_31_2012",2012,"Toyota","Prius+",23,"92_31",-1.35306216,-0.144478997,-0.14342278,0.336230796,-0.187680223,-1.607892408,0.330713604,0.62958586,1.931074075,-0.224569318,-1.504670598,1.50392202,-0.692257506,-0.961233723,-0.287924711,0.429338034,1.148395921,0.393114165,-0.294185041,0.291873858,522,3.15e-05,0.839,4,26.374645,6.39,134,0.96,330.693,4615,1775,1798,"Petrol/Electric Hybrid",0.405209665762505,0.543706700776853,1.26970578568997,1.07747747741368,"Japan",0.235259462505967,56.8695,6.38077386064321,926.8363,-10.2967458930838
"92_31_2013",2013,"Toyota","Prius+",23,"92_31",-2.508355803,1.607325706,-0.010810194,1.343786238,-0.226093509,0.096607449,-0.378313092,-0.827623678,-0.89827562,-0.043977925,-0.656041965,-0.79244733,0.121023025,-2.381414962,0.759122209,-0.616112401,1.37200986,0.584090643,-0.27448739,-0.505164503,522,4.17e-05,1.113,5,25.752825,6.39,134,0.96,330.693,4615,1775,1798,"Petrol/Electric Hybrid",0.405209665762505,0.543706700776853,1.26970578568997,1.06241578127019,"Japan",0.234119494973104,52.0734,5.89021458287416,838.6168,-10.0067646497439
"92_31_2014",2014,"Toyota","Prius+",23,"92_31",-1.228060157,-0.758861036,-1.580238108,-0.057839156,-1.169790591,0.08548425,0.405977207,1.010992947,1.236325818,-0.524660145,-0.303481447,-0.054872332,1.280104741,0.184149329,0.227708028,-1.277039829,1.482402518,0.013319665,0.55424233,-0.734966008,522,3.14e-05,0.84,6,26.145,6.39,134,0.96,330.693,4615,1775,1798,"Petrol/Electric Hybrid",0.405209665762505,0.543706700776853,1.26970578568997,1.10316642634905,"Japan",0.253301147144495,46.5735,6.95546193321007,772.0812,-10.2833130740725
"92_31_2015",2015,"Toyota","Prius+",23,"92_31",0.503429482,0.385028622,0.758539035,-1.767766911,1.291227832,-0.559218255,-0.435028785,-1.352665774,0.540425032,-1.235422224,0.237622113,0.442025096,-1.018500299,-0.660313507,-0.359634649,-0.811901401,1.065878136,-0.08993883,1.970239188,0.966896214,522,4.12e-05,1.115,7,27.55,6.8,134,0.96,330.693,4645,1775,1798,"Petrol/Electric Hybrid",0.405209665762505,0.543706700776853,1.27795956111157,1.34717525633331,"Japan",0.260106911029697,67.3601,8.04986890536113,1050.0804,-10.0064603174789
"92_31_2016",2016,"Toyota","Prius+",23,"92_31",0.447496399,-0.842213875,-0.090508607,0.631095222,0.007003806,0.155995455,2.615609061,1.341652325,0.43704132,0.771124673,-1.116106536,1.405448044,0.097951062,-0.632252706,-0.507532567,-0.721499039,-0.489063187,1.505130508,-0.572807217,0.140037456,522,4.19e-05,1.135,8,27.74285,6.8,134,0.96,330.693,4645,1775,1798,"Petrol/Electric Hybrid",0.405209665762505,0.543706700776853,1.27795956111157,1.36340560765054,"Japan",0.294134455165252,64.3874,8.68585865636602,1069.5776,-9.98795573404396
"92_31_2017",2017,"Toyota","Prius+",23,"92_31",0.343957034,0.763560546,-0.073269722,1.060355301,-0.467077167,0.98356754,1.593897174,-0.25490228,0.978120035,-0.145930861,-1.833351294,0.775108755,-0.228961528,1.764306289,0.639295647,0.306710459,0.778172908,-1.38778691,-0.381980132,0.388089423,522,3.18e-05,0.867,9,28.4867,6.8,134,0.96,330.693,4645,1775,1798,"Petrol/Electric Hybrid",0.405209665762505,0.543706700776853,1.27795956111157,1.23104970267149,"Japan",0.247241822859241,57.8578,7.94613202440962,1092.9433,-10.2722047533292
"92_34_2008",2008,"Toyota","RAV4",23,"92_34",1.082539053,0.552982339,0.531977064,1.551882783,0.985602971,-0.444383586,0.985091375,-1.41087656,0.189086803,0.411396466,2.408082155,1.276501353,1.483034303,0.244735882,-0.202186382,-0.654702112,1.790076571,-0.988138516,0.943725956,0.031417838,523,0.000248812,6.438,0,15.70338,3.2,149,2.02,322.97683,4395,1815,1998,"Petrol",0.461333402770719,0.618620227339528,1.23642718319197,0.776691720606486,"Japan",0.167699473129806,25.48,6.48600540080309,252.76,-8.23992733283086
"92_34_2009",2009,"Toyota","RAV4",23,"92_34",-0.543959719,0.958475587,-2.271406684,0.437736476,0.902127473,-0.103721787,-0.37360574,-1.081304685,0.508816194,0.231416795,-0.430476503,-0.480143389,0.222719834,0.020200009,1.274522364,-0.217043926,-0.745889591,-1.88398997,0.445053042,2.975692503,523,0.00015164,3.949,1,14.51416,3.1,149,2.02,349.43227,4395,1815,1998,"Petrol",0.426405952718677,0.571784626531488,1.23642718319197,0.790645613805045,"Japan",0.192996854547587,51.9,7.79519487306542,370.76,-8.73234083836166
"92_34_2010",2010,"Toyota","RAV4",23,"92_34",0.898732959,0.737027068,-0.963071645,-1.536893252,0.80212765,-1.550294587,-1.176703859,1.368011812,1.50717469,0.677968523,-0.521018016,0.356832307,-1.041617711,-0.357273647,-0.193347279,-0.712365798,-1.237438452,0.852854733,-2.084999149,-0.636369108,523,0.000173056,4.541,2,17.82636,3.8,155,1.74,315.26066,4335,1815,1987,"Petrol",0.491656650087582,0.630272105628403,1.219547631203,0.799813188418499,"Japan",0.266657015363213,31.14,6.35485173167932,218.8309,-8.5967320444368
"92_34_2011",2011,"Toyota","RAV4",23,"92_34",0.069529867,1.098656146,-0.091984622,2.165690705,-0.783042637,1.460561314,-0.800212501,1.388068,-0.158456958,0.519597229,-1.641063338,-0.163890667,-1.150937823,-0.440208213,-1.800356357,1.188220974,0.708246417,-0.508627296,-1.222145797,0.26905508,523,0.000160173,4.23,3,22.57478,4.7,147,1.56,351.63689,4335,1815,2231,"Diesel",0.418044875780809,0.634461304671418,1.219547631203,0.797471619849345,"Japan",0.065379842832042,19.37,5.50911271793225,181.0569,-8.67550069005954
"92_34_2012",2012,"Toyota","RAV4",23,"92_34",-0.54283072,0.856072214,0.57138908,-1.093922165,0.090320658,0.002844072,0.807006934,-0.481603677,0.969822859,0.459200752,0.461661273,1.39420844,-0.32311291,2.539301385,-0.342670783,-1.396034639,0.172262573,-0.509826732,-0.772077957,1.764353904,523,0.000139444,3.712,4,23.22737,4.7,147,1.56,351.63689,4335,1815,2231,"Diesel",0.418044875780809,0.634461304671418,1.219547631203,0.756755384328832,"Japan",0.216650581375973,31.7561,6.29217732914008,189.9456,-8.80907035194179
"92_34_2013",2013,"Toyota","RAV4",23,"92_34",0.460472197,1.08034592,0.122810435,-0.441421466,0.290367419,0.149905321,-0.11362359,-1.123202659,1.202090445,-1.88230052,-0.842204975,-0.093375503,0.538458898,-0.863961297,-0.421408745,0.297254219,0.631716777,-2.291929744,0.226736968,-0.314700672,523,0.000244609,6.522,5,22.453075,5.7,122,1.27,338.40917,4570,1845,1998,"Diesel",0.360510325414645,0.590409532933165,1.30690977527814,0.905450810679135,"Japan",0.332012867951087,34.0161,6.80603455930491,419.4556,-8.23760476120552
"92_34_2014",2014,"Toyota","RAV4",23,"92_34",0.762555012,0.694039745,-0.316784014,-0.253940847,-0.73525812,1.422089956,1.038308563,-1.459496393,1.277556236,-0.447643286,0.780099353,0.599043084,0.539327093,-0.290658397,-0.830526251,-0.762722444,0.652559586,-0.552328767,0.547056438,1.975912333,523,0.000252712,6.756,6,22.795,5.7,122,1.27,338.40917,4570,1845,1998,"Diesel",0.360510325414645,0.590409532933165,1.30690977527814,0.939394466504375,"Japan",0.371641521562781,31.0761,8.0890405956226,388.7586,-8.1978704665811
"92_34_2015",2015,"Toyota","RAV4",23,"92_34",1.344973213,0.766116807,-0.279052231,-0.178946905,-0.350451761,1.531930317,0.90711233,-1.931195169,0.06755105,-1.204533001,0.221780904,-0.540054863,-1.054450035,1.078980607,1.086632254,-0.506722862,-0.857429226,1.040142846,0.566486502,-0.370174879,523,0.000229239,6.2,7,22.795,5.7,122,1.27,338.40917,4570,1845,1998,"Diesel",0.360510325414645,0.590409532933165,1.30690977527814,1.09033311892764,"Japan",0.386787567672992,35.2181,9.4832597108959,370.8084,-8.29013344640084
"92_34_2016",2016,"Toyota","RAV4",23,"92_34",1.21016727,-1.156782555,-0.675234924,0.745143087,-0.048296557,-0.067193483,-0.259926837,0.311529376,1.422997777,-0.496031872,-0.306896187,0.502317021,-0.581906648,0.00599811,-0.060288641,0.383470473,-1.639100112,-0.22315046,1.459279716,0.209279329,523,0.000292523,7.93,8,24.777235,6,140,1.23,353.84151,4605,1845,1995,"Diesel",0.395657366485916,0.563811747242431,1.31691893110631,1.18699776233407,"Japan",0.316002876598994,36.2274,8.99547639289157,509.6416,-8.04469826491288
"92_34_2017",2017,"Toyota","RAV4",23,"92_34",-0.087247289,1.732792741,0.996808769,-0.141126861,-1.765983334,-0.430209486,0.308346724,-0.883201681,-0.050083966,0.103547255,1.086296799,-0.77068657,-0.306667637,1.013496116,-0.948509186,-1.501441272,0.321136329,0.161824431,0.19883115,-0.10634802,523,0.000282671,7.696,9,25.44157,6,140,1.23,353.84151,4605,1845,1995,"Diesel",0.395657366485916,0.563811747242431,1.31691893110631,1.06186939723838,"Japan",0.267364970265163,33.7298,8.21891400873998,526.8473,-8.08738736592039
"92_39_2009",2009,"Toyota","Urbancruiser",23,"92_39",0.579070666,1.186328812,-0.008735298,-0.932929186,1.299930918,-0.746369644,-1.42319143,-2.931089936,-1.394573017,0.843281015,0.031188753,3.079179101,-0.000199704,-0.231421529,0.842127221,0.101107402,-2.278167793,0.634105896,-0.71793488,-0.883683137,524,5.03e-05,1.31,1,14.45787,5,99,1.29,251.32668,3930,1725,1329,"Petrol",0.393909631878319,0.528793839157864,1.05078698642073,1.27523486097588,"Japan",0.207670026155823,26.63,8.1361263142982,453.79,-9.8358450519041
"92_39_2010",2010,"Toyota","Urbancruiser",23,"92_39",0.345225971,0.502612854,-1.975630681,-0.30591672,-0.019195848,-1.388123113,-0.663699611,0.480394695,-0.520271566,-0.150886836,-1.003931183,0.643127057,-0.075781569,1.783508507,-0.119568269,-0.048776703,0.823856306,0.049498319,-0.372956438,0.747249234,524,4.86e-05,1.275,2,14.92533,5,99,1.29,251.32668,3930,1725,1329,"Petrol",0.393909631878319,0.528793839157864,1.05078698642073,1.05238577423487,"Japan",0.311251852685437,21.54,5.3145494175637,306.5989,-9.86672375507074
"92_39_2011",2011,"Toyota","Urbancruiser",23,"92_39",0.181928014,1.406233265,1.239105323,0.752025824,1.36159579,-0.219822855,-1.111382167,-0.930443986,0.02702753,-0.001027009,-0.496510943,-0.68717329,0.733171218,0.123665564,-0.889382972,-0.939468509,-2.153540357,0.551379946,-0.730461397,0.487341821,524,4.08e-05,1.078,3,15.59313,5,99,1.29,251.32668,3930,1725,1329,"Petrol",0.393909631878319,0.528793839157864,1.05078698642073,0.882662488404153,"Japan",0.071688095275691,15.68,5.69617445391151,234.7389,-10.0430730897535
"92_39_2012",2012,"Toyota","Urbancruiser",23,"92_39",-0.305379536,-0.607146828,0.147469898,0.962019313,0.938279209,-3.350539301,-1.054808987,0.47736342,-0.296312898,0.49074188,1.31920938,2.783458999,0.648647729,0.193669331,0.916765513,0.433333088,-0.384524628,-0.951806665,1.101082991,-0.594786989,524,2.32e-05,0.618,4,16.043895,5,99,1.29,251.32668,3930,1725,1329,"Petrol",0.393909631878319,0.528793839157864,1.05078698642073,0.843096617694582,"Japan",0.256006263376533,29.5421,6.51850132733059,229.4316,-10.6025811602431
"92_4_2008",2008,"Toyota","Avensis",23,"92_4",-3.365762532,-0.319862993,-0.420952432,-0.172484742,0.430945163,-0.93961997,0.37573982,1.923354336,-0.494616079,0.398013958,-0.383549415,-1.076943728,0.178186655,-0.285697246,0.297338471,0.107439037,0.91109438,0.93713557,-0.039487969,-0.476724662,525,0.000327111,8.464,0,12.336555,3.9,127,1.71,278.88443,4645,1760,1794,"Petrol",0.455385766785188,0.643277217017816,1.26715990284866,0.946593034489155,"Japan",0.166672893388125,16.87,6.41898524426686,165.19,-7.96632536120546
"92_4_2009",2009,"Toyota","Avensis",23,"92_4",-0.060908708,2.544170459,0.214284192,-0.017873664,0.642212211,1.587647966,-2.87970469,0.437388162,0.197798712,1.134427731,0.252820815,-0.213265217,-0.028643906,1.333137591,0.829509585,1.504000912,-0.584261058,-1.286861494,0.581392357,-0.501665041,525,0.000377352,9.827,1,15.22861,4.2,130,1.52,300.93063,4695,1810,1598,"Petrol",0.431993247081562,0.531019391412566,1.31718630692983,1.07119728321974,"Japan",0.193240201770077,25.83,7.78572960107873,215.55,-7.82067169017371
"92_4_2010",2010,"Toyota","Avensis",23,"92_4",-1.478813794,-0.7507858,-0.421623394,-0.130522566,0.883329081,-1.47294875,-0.870221711,-0.053356218,-0.981677302,-1.347361338,-0.751303858,0.36332443,-0.727898949,0.458414597,-0.541154419,0.317591291,-0.917852401,-0.874139721,1.065144045,2.112694522,525,0.000392378,10.296,2,15.72099,4.2,130,1.52,300.93063,4695,1810,1598,"Petrol",0.431993247081562,0.531019391412566,1.31718630692983,0.884004050357288,"Japan",0.264338500818192,23.78,5.23134326572784,179.2869,-7.77812162509725
"92_4_2011",2011,"Toyota","Avensis",23,"92_4",1.516209459,-0.112976563,1.774144982,0.502137216,0.182696136,0.970356559,-0.612134069,0.331688726,0.973930536,1.797809998,-0.36702418,-0.625414262,-0.911288644,-0.519889693,-1.380684488,0.601106726,-1.562680422,-0.754605821,0.442844,-2.294466611,525,0.000230111,6.077,3,16.42439,4.2,130,1.52,300.93063,4695,1810,1598,"Petrol",0.431993247081562,0.531019391412566,1.31718630692983,0.741436490259488,"Japan",0.0686398005716963,30.72,5.51255790814965,175.5869,-8.31319336996288
"92_4_2012",2012,"Toyota","Avensis",23,"92_4",-0.158336434,0.660000043,0.674260579,1.324235925,2.298664559,-0.93684181,0.587768928,-1.677806747,0.069134585,0.325214544,-0.081423654,-1.049737959,-0.583256809,-1.783758754,-1.052528738,0.543685386,1.004371885,0.333225262,-0.152478198,0.883526361,525,0.000237979,6.335,4,17.994725,4.2,144,1.52,302.03294,4710,1810,1798,"Petrol",0.476769189479797,0.595299307419913,1.32139456989127,0.708201158863449,"Japan",0.198746813051008,41.8461,6.80712609504204,211.7356,-8.27455100443098
"92_4_2013",2013,"Toyota","Avensis",23,"92_4",1.803170721,-0.065272436,1.627040831,-0.391660613,0.400540903,0.756039725,1.860374907,0.209205744,0.551274901,-0.941749058,0.086546496,-0.8723317,-1.316634018,-0.677940327,-0.965414819,-0.470269155,-1.814841847,0.093761677,1.001132674,-2.270944083,525,0.000150021,4,5,17.0602,4.2,144,1.52,302.03294,4710,1810,1798,"Petrol",0.476769189479797,0.595299307419913,1.32139456989127,0.698301452478061,"Japan",0.202192662302518,44.0361,6.28762329933541,244.0756,-8.72649049425147
"92_4_2014",2014,"Toyota","Avensis",23,"92_4",2.449198234,1.096348474,0.762020354,-0.703573019,-2.66992115,1.289290722,0.806785618,-1.120972421,0.359661534,0.592116805,0.556246816,0.013549137,1.770754521,0.164203962,-0.609960028,0.085648852,0.549423753,-2.317570069,0.205826951,-0.760021491,525,0.000142216,3.802,6,17.52,4.2,144,1.52,302.03294,4710,1810,1798,"Petrol",0.476769189479797,0.595299307419913,1.32139456989127,0.725085914032238,"Japan",0.196959978818963,49.9461,7.02089792328957,297.8586,-8.77277393836628
"92_4_2015",2015,"Toyota","Avensis",23,"92_4",-0.361872616,-1.697469875,-0.838424931,1.123638996,1.184008163,-1.791208137,-1.120106111,-0.423798659,-1.126011348,0.302638449,0.584900546,-0.393454318,-0.055729105,0.659327258,-0.263937592,0.330792116,0.221284379,1.378076518,-1.010484158,-1.335997309,525,0.000147859,3.999,7,17.52,4.2,144,1.52,302.03294,4710,1810,1798,"Petrol",0.476769189479797,0.595299307419913,1.32139456989127,0.832078834794106,"Japan",0.190413719630784,53.7881,7.65197214748734,333.7284,-8.72863945688267
"92_4_2016",2016,"Toyota","Avensis",23,"92_4",0.225084018,-1.131973878,-0.678722389,0.705637575,1.268637536,-1.471917599,-1.060763498,1.000825656,0.198802563,-0.254572653,-0.439359731,-0.068987751,-0.71062241,-0.935118808,-1.015553702,-0.429613841,0.140669709,-0.798241569,0.146324197,-0.771667774,525,0.000150799,4.088,8,18.835935,4.7,144,1.39,309.74911,4750,1810,1798,"Petrol",0.464892376930478,0.580469787306249,1.3326166044551,0.942353875876108,"Japan",0.227746946529992,36.8774,7.72242009773645,241.2956,-8.70729373671992
"92_4_2017",2017,"Toyota","Avensis",23,"92_4",1.197434232,0.16396423,-1.226230623,0.506193693,-0.116273911,-0.177540814,0.367858052,0.621849045,-1.741766582,0.548653927,-0.413313492,0.552096078,-2.131725139,0.228166602,-0.037471828,-0.767504706,0.559796023,1.379792237,0.459120136,1.455307256,525,0.000102659,2.795,9,19.34097,4.7,144,1.39,309.74911,4750,1810,1798,"Petrol",0.464892376930478,0.580469787306249,1.3326166044551,0.850872588611179,"Japan",0.19175877635349,40.9318,7.18391810259605,229.3813,-9.10025822692291
"92_40_2010",2010,"Toyota","Verso",23,"92_40",-0.161925016,-0.246328696,0.069335225,-1.571808784,-0.274937568,0.307217201,-0.246260002,-1.051371916,0.218425009,-1.555342772,-1.456673121,0.309783758,-1.316297885,-0.969200766,0.188649442,0.991749452,-1.743760668,1.306898495,1.587741712,1.764267749,526,2.78e-05,0.73,2,15.72993,3.9,130,1.58,313.05604,4440,1790,1598,"Petrol",0.415261114272065,0.510451738928276,1.23188179419219,0.820860903903196,"Japan",0.280305674889512,28.91,5.19109009390245,202.4949,-10.4253112652806
"92_40_2011",2011,"Toyota","Verso",23,"92_40",0.932647588,-1.397633176,-0.30807123,0.033682558,-1.286762947,-0.181032638,-0.805313734,-0.647693059,0.158095768,-0.435039978,0.727319557,0.980215161,-1.284254787,-0.587340287,0.079240294,1.075540655,0.861226931,-0.515801947,0.903945642,-0.011604389,526,0.000153849,4.063,3,14.14543,5.1,96,1.27,235.89434,3990,1695,1329,"Petrol",0.406961862671228,0.563387828635482,1.04827597868683,0.900315738172236,"Japan",0.0663960662874058,14.97,5.56463412330717,261.0329,-8.71578356925419
"92_40_2012",2012,"Toyota","Verso",23,"92_40",0.111020041,0.534976569,-0.588181273,-0.168735315,0.959964759,0.782360418,0.347333863,0.39871031,1.623086931,1.375666139,-0.402364795,-1.205852295,1.494554812,0.608162818,1.567051279,-1.558809061,1.44052162,-0.982141995,-0.804578688,-2.011877438,526,0.000117618,3.131,4,14.554345,5.1,96,1.27,235.89434,3990,1695,1329,"Petrol",0.406961862671228,0.563387828635482,1.04827597868683,0.859958550048474,"Japan",0.232408359748286,29.4441,6.36442622041264,251.3536,-8.97929135393903
"92_40_2013",2013,"Toyota","Verso",23,"92_40",1.911140886,1.194020933,-0.746035587,0.463475059,-0.183835859,-0.642203851,1.785311035,-0.095913235,0.283295889,0.098095359,-0.935384841,-1.546809469,1.018307308,0.350624659,-0.453323424,-1.233535321,0.632221989,-0.842507853,0.833406009,1.40528976,526,0.000126505,3.373,5,14.917825,5.1,96,1.27,235.89434,3990,1695,1329,"Petrol",0.406961862671228,0.563387828635482,1.04827597868683,0.847937478009074,"Japan",0.231502996092943,29.9241,5.87254665463062,228.3436,-8.89698394547049
"92_40_2014",2014,"Toyota","Verso",23,"92_40",0.043932168,-2.748145725,-1.292514172,1.642515519,2.058655759,0.367033654,0.852723461,-1.316137168,-1.328024186,-0.553705322,-0.926602648,0.426482176,-0.176714085,-0.982496356,0.828987243,-0.963464212,1.522686085,-1.322997882,-0.273487198,-1.04690538,526,0.00011794,3.153,6,17.94,4.1,130,1.54,315.26066,4460,1790,1598,"Petrol",0.412357190396036,0.506882146348358,1.23743081128314,0.707821963698137,"Japan",0.240307484145276,53.7641,6.85795051053015,327.9586,-8.95994494641431
"92_40_2015",2015,"Toyota","Verso",23,"92_40",-0.116757913,-0.360665117,0.237354149,0.116738775,-0.088829728,-0.603654393,-0.931837633,1.897648732,1.201283663,-0.462952361,0.283144897,0.04834766,-0.935362865,-0.81408299,-0.796361207,-0.919601591,-0.391587858,-2.836382099,-0.53137426,-0.214364749,526,0.000121275,3.28,7,17.94,4.1,130,1.54,315.26066,4460,1790,1598,"Petrol",0.412357190396036,0.506882146348358,1.23743081128314,0.812267433965675,"Japan",0.245779618223193,57.5861,7.90515800300404,367.7364,-8.92683787970314
